0,0,0,-1.13565,0,-1.05,0,0,0,0,-1.13565,0,-1.05,0
2.14415e-06,-2.74958e-06,1.08643e-05,-1.13565,1.47154e-06,-1.05001,-6.99591e-06,-0.117104,0.0629295,-4.3341e-06,-1.12769,0.059003,-1.09231,0.097903
4.2883e-06,-5.49916e-06,2.17285e-05,-1.13565,2.94308e-06,-1.05001,-1.39918e-05,-0.234208,0.125859,-8.66819e-06,-1.11974,0.118006,-1.13463,0.195806
6.43246e-06,-8.24874e-06,3.25928e-05,-1.13564,4.41462e-06,-1.05002,-2.09877e-05,-0.351312,0.188789,-1.30023e-05,-1.11178,0.177009,-1.17694,0.293709
8.57661e-06,-1.09983e-05,4.3457e-05,-1.13564,5.88616e-06,-1.05002,-2.79836e-05,-0.468416,0.251718,-1.73364e-05,-1.10383,0.236012,-1.21926,0.391612
1.07208e-05,-1.37479e-05,5.43213e-05,-1.13564,7.3577e-06,-1.05003,-3.49795e-05,-0.58552,0.314648,-2.16705e-05,-1.09587,0.295015,-1.26157,0.489515
1.28649e-05,-1.64975e-05,6.51855e-05,-1.13564,8.82924e-06,-1.05003,-4.19754e-05,-0.702624,0.377577,-2.60046e-05,-1.08792,0.354018,-1.30389,0.587418
1.50091e-05,-1.92471e-05,7.60498e-05,-1.13564,1.03008e-05,-1.05004,-4.89713e-05,-0.819728,0.440507,-3.03387e-05,-1.07996,0.413021,-1.3462,0.685321
1.71532e-05,-2.19966e-05,8.69141e-05,-1.13563,1.17723e-05,-1.05004,-5.59672e-05,-0.936832,0.503436,-3.46728e-05,-1.07201,0.472024,-1.38852,0.783224
1.92974e-05,-2.47462e-05,9.77783e-05,-1.13563,1.32439e-05,-1.05005,-6.29632e-05,-1.05394,0.566366,-3.90069e-05,-1.06405,0.531027,-1.43083,0.881127
